# Pathway	# Class_1	# Class_2	kazan5500_2015_05_26_1_L01_1HP_F3_Abundance	kazan5500_2015_05_26_1_L01_2HP_F3_Abundance	kazan5500_2015_05_26_1_L01_5HP_F3_Abundance	kazan5500_2015_05_26_1_L01_6HP_F3_Abundance	kazan5500_2015_05_26_1_L01_8HP_F3_Abundance	kazan5500_2015_05_26_1_L02_11HP_F3_Abundance	kazan5500_2015_05_26_1_L02_15HP_F3_Abundance	kazan5500_2015_05_26_1_L02_16HP_F3_Abundance	kazan5500_2015_05_26_1_L02_9HP_F3_Abundance	kazan5500_2015_05_26_1_L03_21HP_F3_Abundance	kazan5500_2015_05_26_1_L03_22HP_F3_Abundance	kazan5500_2015_05_26_1_L03_23HP_F3_Abundance	kazan5500_2015_05_26_1_L03_24HP_F3_Abundance	kazan5500_2015_05_26_1_L04_26HP_F3_Abundance	kazan5500_2015_05_26_1_L04_27HP_F3_Abundance	kazan5500_2015_05_26_1_L04_31HP_F3_Abundance	kazan5500_2015_05_26_1_L05_32HP_F3_Abundance	kazan5500_2015_05_26_1_L05_33HP_F3_Abundance	kazan5500_2015_05_26_1_L05_34HP_F3_Abundance	kazan5500_2015_05_26_1_L05_39HP_F3_Abundance	kazan5500_2015_05_26_1_L06_40HP_F3_Abundance	kazan5500_2015_05_26_1_L06_41HP_F3_Abundance	kazan5500_2015_05_26_1_L06_42HP_F3_Abundance	kazan5500_2015_06_20_1_L01_50HP_F3_Abundance	kazan5500_2015_06_20_1_L01_53HP_F3_Abundance	kazan5500_2015_06_20_1_L01_55HP_F3_Abundance	kazan5500_2015_06_20_1_L01_56HP_F3_Abundance	kazan5500_2015_06_20_1_L01_57HP_F3_Abundance	kazan5500_2015_06_20_1_L01_59HP_F3_Abundance	kazan5500_2015_06_20_1_L02_35HP_F3_Abundance	kazan5500_2015_06_20_1_L02_48HP_F3_Abundance	kazan5500_2015_06_20_1_L02_49HP_F3_Abundance	kazan5500_2015_06_20_1_L02_60HP_F3_Abundance	kazan5500_2015_06_20_1_L02_61HP_F3_Abundance	kazan5500_2015_06_20_1_L02_62HP_F3_Abundance	kazan5500_2015_06_20_1_L02_64HP_F3_Abundance	kazan5500_2015_11_27_1_L02_51HP_F3_Abundance	kazan5500_2015_11_27_1_L02_58HP_F3_Abundance	kazan5500_2015_11_27_1_L02_63HP_F3_Abundance	kazan5500_2015_11_27_1_L02_84HP_F3_Abundance	kazan5500_2015_11_27_1_L02_97HP_F3_Abundance	kazan5500_2015_11_27_1_L03_101HP_F3_Abundance	kazan5500_2015_11_27_1_L03_102HP_F3_Abundance	kazan5500_2015_11_27_1_L03_105HP_F3_Abundance	kazan5500_2015_11_27_1_L03_73HP_F3_Abundance	kazan5500_2015_11_27_1_L03_74HP_F3_Abundance	kazan5500_2015_11_27_1_L04_77HP_F3_Abundance	kazan5500_2015_11_27_1_L04_78HP_F3_Abundance	kazan5500_2015_11_27_1_L04_79HP_F3_Abundance	kazan5500_2015_11_27_1_L04_80HP_F3_Abundance	kazan5500_2015_11_27_1_L05_83HP_F3_Abundance	kazan5500_2015_11_27_1_L05_85HP_F3_Abundance	kazan5500_2015_11_27_1_L05_86HP_F3_Abundance	kazan5500_2015_11_27_1_L05_89HP_F3_Abundance	kazan5500_2015_11_27_1_L05_90HP_F3_Abundance	kazan5500_2015_11_27_1_L06_95HP_F3_Abundance	kazan5500_2015_11_27_1_L06_96HP_F3_Abundance	kazan5500_2015_11_27_1_L06_98HP_F3_Abundance	kazan5500_2015_12_11_L01_67HP_F3_Abundance	kazan5500_2015_12_11_L01_68HP_F3_Abundance	kazan5500_2015_12_11_L01_69HP_F3_Abundance	kazan5500_2015_12_11_L01_70HP_F3_Abundance	kazan5500_2015_12_11_L01_71HP_F3_Abundance	kazan5500_2015_12_11_L02_106HP_F3_Abundance	kazan5500_2015_12_11_L02_107HP_F3_Abundance	kazan5500_2015_12_11_L02_108HP_F3_Abundance	kazan5500_2015_12_11_L02_72HP_F3_Abundance	kazan5500_2016_01_26_1_L04_109HP_F3_Abundance	kazan5500_2016_04_22_1_L02_137HP_F3_Abundance	kazan5500_2016_04_22_1_L03_134HP_F3_Abundance	kazan5500_2016_04_22_1_L03_135HP_F3_Abundance	kazan5500_2016_04_22_1_L03_136HP_F3_Abundance	kazan5500_2016_05_31_HP_A_L01_130HP_F3_Abundance	kazan5500_2016_05_31_HP_A_L02_131HP_F3_Abundance	kazan5500_2016_05_31_HP_A_L02_159HP_F3_Abundance	kazan5500_2016_05_31_HP_A_L02_163HP_F3_Abundance	kazan5500_2016_05_31_HP_A_L03_160HP_F3_Abundance	kazan5500_2016_05_31_HP_A_L03_164HP_F3_Abundance	kazan5500_2016_05_31_HP_A_L03_167HP_F3_Abundance	kazan5500_2016_05_31_HP_A_L03_168HP_F3_Abundance
ko00121: Secondary bile acid biosynthesis	Lipid metabolism	Metabolism	368.2389671245	583.9586560255	839.2881730750	1805.5553373296	755.9245095108	1390.7163306448	589.4736662644	303.0358411029	159.2482103432	521.2690218531	1367.6689766767	769.4664113187	822.5423604397	536.8056990922	755.1699254318	972.2492591530	676.2051737973	458.9711012591	1059.4612884290	582.7481347619	732.0421235427	1481.1713274241	599.9559451454	55.3329894614	554.7043545493	238.6583687234	267.2951479113	178.3171123786	527.5531418784	365.1708535408	113.4920712922	285.0743783390	191.5016841124	272.6298674516	185.8043718470	130.2765163989	476.7811012104	264.3680940367	326.6746370446	559.1451863914	799.5107826614	431.6618826463	567.4616540239	1112.4634988063	481.0362871307	814.1274210018	855.9113218477	376.1947284680	291.6938034902	1506.7308886203	348.8166774033	1002.3229067828	801.6832801556	1175.2937359263	1274.1630215302	920.5291462897	1040.2109568292	779.7938008564	325.1465303323	326.4736224383	515.9844820331	703.7546194231	122.2602222213	124.3238873700	82.6148328480	321.0107783564	111.8914734212	322.5027758228	309.1987158217	255.8221465887	341.7422502981	190.6260751369	703.3492985726	941.8528376555	790.1689057517	325.6237397145	0	190.1078759260	1308.0663745153	1016.0656217242
ko00130: Ubiquinone and other terpenoid-quinone biosynthesis	Metabolism of cofactors and vitamins	Metabolism	13.5585245528	25.9720551970	33.5048820772	216.1034873834	27.2451921982	94.5039232294	21.7552203910	60.4632674928	17.1261528217	21.2514302935	24.2707672228	82.1852396691	98.5269728390	33.1880470237	135.7044426966	68.7248806724	141.5776025158	89.3922783314	54.6742612146	17.3088332700	14.4200325358	131.5029528121	36.0201872024	105.6896449533	72.4732470153	15.8001366792	17.4558689676	29.1460899714	75.4608542602	22.2643927410	0.9654804435	18.4747836906	1.1881589464	8.7576551912	8.7016876465	5.7202541932	10.5349255504	517.5809566225	37.4705067895	84.0952055340	66.1674851082	34.6858096433	20.2353022113	129.9365785558	31.4263758134	81.2605153568	23.2733715503	60.7749507934	9.8963116936	172.4099695329	32.2192741783	36.6945686661	7.5762270048	0.9147511934	21.4795353839	38.1587109164	120.7745619041	109.8221603301	9.6717094776	36.3021804047	36.0479092033	87.6265772793	8.1249861320	11.5942666098	4.0149153236	19.2540855421	6.9426380855	4.7193265114	10.2700978569	7.1333192549	21.5826816871	1.8892353088	29.9154107866	110.7710075202	34.8177691261	33.3851199256	18.1195319419	53.1216787596	50.7502523875	63.3317040439
ko00140: Steroid hormone biosynthesis	Lipid metabolism	Metabolism	0	0	0	50.6342878718	4.7100028902	17.6759493676	0	0	0	0	0	12.1947687592	24.8678448190	2.8635149818	31.0956962136	7.1097273806	24.7846171807	10.6396622148	6.1303562890	3.3083332464	0	0	8.4152969230	0	13.9059981009	2.7953868508	1.4869346033	0	13.7626314396	0	0	3.2152227179	0	0	0	0	0	39.3349562497	0	13.6961346087	13.5178545821	4.2464571968	3.6132731555	38.3547339111	5.5191064162	15.6008943905	0	0	0	70.3101331703	8.6112092556	3.4702621776	0	0	0	10.9337089255	30.1926512837	24.6324878429	0.9047419957	5.1931164527	6.0796065275	18.8638706508	0	0	0	6.4768900037	0	0	0	0	8.1481025690	0	1.3372061466	15.8354371495	7.3871682246	0	0	0	24.4246459570	32.1160559684
ko00190: Oxidative phosphorylation	Energy metabolism	Metabolism	47.7543777451	72.6076295330	62.6273844483	259.9628538313	60.8139152443	174.9859976027	60.6391413120	94.5629264739	51.1240374567	55.1050297618	115.1472954784	118.5034480615	162.9235111523	80.6328208076	186.2746476787	225.1819269021	187.8167142942	136.5152686875	118.7127070717	40.3954814595	56.5451755910	186.2210290753	92.0725253902	47.9120153053	104.1217869289	31.2843004017	32.3990853469	55.4914673043	69.2128460789	50.1118980084	12.5498237285	36.9125900469	10.7423319647	28.1719605120	27.0731505230	18.3780245102	48.0068659190	273.7876214188	75.5248980722	120.7337844964	119.3811269763	58.5298219249	47.6761419484	185.0428803130	69.3622798409	122.1504226457	46.5521049186	81.4252306322	37.3377448121	213.7103037396	51.7865340604	86.3652961886	58.5833072623	39.3178734098	70.1024232722	100.5784067340	187.2837432009	129.9129110666	28.4445206344	70.7436296881	73.3732021306	114.8138024346	24.4617570148	29.1119890752	15.2370407179	37.3148210359	19.8003608257	36.8132482162	18.3497173916	22.9707706150	34.6284267099	12.1944727952	71.8978004584	160.9152064785	72.4605555002	52.8155891167	7.2098189644	80.1899358985	106.7961633249	117.6498476192
ko00230: Purine metabolism	Nucleotide metabolism	Metabolism	124.8435630082	189.4389813343	162.3313378478	486.0749034175	153.9705442150	364.8331926076	147.5996314701	178.9178948831	102.6768437543	154.8534273086	282.7385964797	223.8283727666	293.6313326813	178.7792439468	311.6674457056	341.0741667401	352.6963803170	266.3160401005	269.4824967797	93.7155815778	140.7137664103	502.1509928281	205.2333235685	146.3829264952	161.3978690155	65.4670525868	60.9669512127	113.6403001713	150.4620170865	125.5693020484	28.1102133692	67.9525613659	22.7118507365	60.5143050114	66.9152413786	42.6959058504	116.4196089467	530.0013420482	198.8714322309	240.0944328130	222.2927335578	122.5065914183	101.7547370103	296.5195631402	155.2429023860	236.0244549828	104.1393102039	175.9190527235	87.2407450622	348.7758035076	103.0404080857	207.5537278765	154.1096239409	99.8566237391	159.9968844340	209.5885698309	319.3078444222	204.6969366035	63.8775568298	139.5452410954	129.3426451779	194.3696368347	57.2604149549	74.8000157790	37.8488443037	76.1278416510	43.8832258202	92.9177447385	40.8550790566	54.1712311069	61.1534403083	56.6414181815	204.5932893565	259.3690905440	158.3751325592	124.9547659578	17.4885397866	160.9257062412	250.0739386554	253.3904197219
ko00240: Pyrimidine metabolism	Nucleotide metabolism	Metabolism	160.2949085060	238.1617268928	217.3386732287	610.4684262870	182.6674417521	442.4009385550	183.2651377403	228.8885580621	122.2593266754	192.7921197707	325.7906985891	276.4276617512	374.5720729736	219.1547336636	394.8744887398	434.5512242716	438.1122429619	322.3081922576	338.1195923446	118.0167321604	169.6829954531	607.5315270814	254.0908143765	148.1068138199	203.6820706626	77.8282451804	72.6183082915	141.2384854681	169.1607910836	150.5953827881	33.1125369670	84.5110366584	28.9553167881	74.0763367826	83.4955270934	51.7452818400	135.4124508576	599.7508737215	245.8610790478	292.5647727862	269.4177984543	144.1335091844	123.3086229115	358.2788187756	184.4642366503	280.6603763501	130.0792546100	219.2954356964	107.4655306596	430.8820338603	125.7775948091	251.4297148072	177.8816630381	115.2890762103	194.6394445187	246.5568876262	396.6361225474	251.4225727422	80.0613934013	176.9086924858	163.0017993695	244.7697749111	73.7781647369	92.0969699863	43.7359722969	94.8039413459	54.1149049126	116.1010766468	48.8434652284	64.0923581882	73.0999111390	74.6561733430	231.7678151469	322.1181169116	190.5730721685	146.0483801326	15.9351077411	198.9351484632	306.3442204073	315.3860478517
ko00250: Alanine, aspartate and glutamate metabolism	Amino acid metabolism	Metabolism	0	435.1023091659	333.4580129942	1092.2530688174	361.4480850169	810.2893945842	332.9481692129	513.9461181730	0	356.5109281443	683.4476050404	547.2949710822	749.9879886553	412.5566386723	870.9391527245	956.5605759679	1000.0775388260	773.4719970045	628.3057483641	211.6779080374	327.8782168462	996.4453836129	495.1880503984	168.8917821120	449.7158019850	156.7932863527	150.5696479323	0	310.2040993173	275.4808979386	0	175.6674568955	0	143.6272481972	0	0	0	888.5803915491	0	645.5014912748	539.6454302273	289.4773956772	240.5735812787	732.5782235357	359.4131567873	585.9797450120	277.1344738438	0	224.0843900896	886.8172498510	251.5549955937	497.8482250252	366.4800404333	0	0	476.9555956364	810.8426124935	504.8726148630	157.9522200554	357.8963268891	323.9742019427	511.6152201180	0	0	0	186.0139341095	0	208.8522707418	0	123.4060228385	142.3915758434	0	395.4033989956	693.7666630280	383.7717796811	278.0124625695	24.8913618706	427.8230862920	615.5230431023	634.9916670999
ko00260: Glycine, serine and threonine metabolism	Amino acid metabolism	Metabolism	131.1168089124	212.9923663207	169.3870894075	555.9148839965	167.5874168634	428.6914059281	161.6072785840	192.6649404629	114.2812005695	156.8517593464	302.9347032189	282.9286834217	335.0266180283	193.3439747142	375.2641297698	444.4872289067	395.1058339698	282.5008742116	335.3259508889	110.9130144095	168.5422322456	587.2901081899	237.0378869840	147.8636724886	218.6014024814	75.2596823377	71.7758286425	120.6453212266	195.4986072220	146.4071494341	33.2957474709	82.4918373948	28.2057941603	72.5726471799	74.2371762070	41.0067689538	129.7261883870	772.8083430347	190.8324840689	269.5850539429	268.3245583018	150.5304508789	123.1745354527	391.2026922425	176.0386859653	296.8552750582	111.7340912142	182.1309072854	94.1509828028	448.9673496091	119.1946854102	205.9964318433	160.9914035403	97.7061320751	163.7162890799	235.9488935627	395.2612606931	274.5459404242	72.4519538447	154.3492660634	159.5568542868	258.4745562207	53.0000998111	67.9313023023	31.7309628009	89.9315390222	41.2800026755	95.6486719003	47.0287242024	57.5744606631	75.4959994402	38.7387937175	185.0202045635	342.6378999727	172.7914056822	155.8893781127	23.7349394914	168.9983090143	292.7228042967	296.5419532646
ko00270: Cysteine and methionine metabolism	Amino acid metabolism	Metabolism	167.5210214828	246.9196040357	215.2249653746	570.3519648211	200.2856333662	503.9598613395	192.9967102003	222.5769908448	126.6634472632	193.8442030994	419.0561430592	283.0465911071	356.2013236634	236.3487105391	413.7010138830	428.4669873857	411.6521703290	318.1379708286	401.0161077558	126.4440462017	209.0244925073	724.3482948855	253.3848215193	176.3881662691	197.2096308466	88.9712592020	79.1820351011	143.9649766963	206.4779314938	168.4850237779	36.8946850332	91.2372189936	30.2728236329	84.3913460090	92.9285978983	50.2190862356	178.8643471305	974.5563651607	243.3366234942	305.6669248918	283.4124694598	165.9052129596	140.5071504836	375.2130878623	213.3309715200	314.6941057415	137.6341390381	211.3598438659	130.1566376013	433.2215675697	136.1572087864	287.9999605484	222.2687005124	137.0347512698	210.0247449497	286.4429515949	399.4926759626	268.1427132169	91.2660724470	194.4199127436	170.9494792228	245.2673415971	65.3389786518	88.6025898645	48.1707691902	113.5601733539	49.4134236418	130.6399089180	54.0185948661	70.4098219606	80.7823631944	64.7213953362	222.8789696508	345.7165434331	209.8098257659	192.6814544792	26.8604404143	192.9276436731	361.9016554161	352.9452233341
ko00280: Valine, leucine and isoleucine degradation	Amino acid metabolism	Metabolism	0	0	69.4410585972	226.4438007593	0	0	0	60.7408823844	0	47.2226911317	113.3288098679	93.2804665811	117.8656729193	65.9256401665	134.8362060054	150.0852102600	126.2877739208	0	104.3601331712	35.1897083584	0	195.8911114432	82.4937139678	62.9966757161	76.8963818438	0	0	0	0	50.2805664773	0	29.4702537721	0	0	0	0	35.7789854411	270.5527770345	0	0	0	0	0	119.5497149725	0	100.7581252287	0	0	0	140.0075595925	0	0	0	0	0	77.2714520055	143.9980782843	97.6621219241	0	48.0571632036	55.2174357590	90.5334680565	0	0	0	0	0	0	0	0	0	0	61.2446837303	121.2838329867	62.1821370791	0	0	56.8414869858	100.8511539249	130.7194059763
ko00281: Geraniol degradation	Metabolism of terpenoids and polyketides	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9365880851	12.2972626497	0	0	0	5.4321737615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.1698986354	0	0	0	0
ko00290: Valine, leucine and isoleucine biosynthesis	Amino acid metabolism	Metabolism	405.5048904447	632.9440242794	540.7902034668	972.1244404551	489.7562114896	1008.7643645263	511.3190446484	622.9132019711	356.7256383906	505.1670928632	1173.5969428854	573.6395983794	728.9742610251	516.7463382254	860.3886485588	955.8184511463	1123.9495807247	888.5880234334	910.2090819552	324.6633132041	464.7048063029	1480.9888996659	682.9775193805	276.1567634473	392.0471660636	184.1289779604	162.9080365464	397.7860606685	397.8172509303	386.4833154842	107.3898282316	216.9654372835	89.2368637430	190.0379594226	219.0751893526	169.6848063234	495.1273968906	1357.1734814476	648.7584451634	767.0601665463	614.9682503356	399.2836648065	313.4526142390	711.4222082346	507.3687646947	639.2043892405	399.8605790034	631.3451081337	334.7266691941	822.6837898912	294.0367158931	706.6045222917	693.3152936886	388.8319296064	582.6872149834	610.2693168148	760.4487130991	486.2406695415	229.7158399456	449.8242416486	358.3601336252	469.8617241763	213.0543914686	283.3642068122	146.1216860345	243.8349187765	168.6280631626	322.4290200089	140.4209340058	177.9382496725	158.2928585503	126.7575253515	445.4155370851	655.4817892499	504.3118102894	454.1552988633	54.9827607373	516.8529565152	847.9321139088	900.7914872044
ko00300: Lysine biosynthesis	Amino acid metabolism	Metabolism	232.4589007589	389.3048660567	276.1828903763	702.2231712245	259.1790173987	712.6821691771	238.5345974351	291.2300419430	151.2484919888	239.1908247604	509.9682689281	365.7030130441	438.2724408224	325.7627889685	555.6372012874	510.4317643462	578.9027668074	460.8407482164	495.9684907309	139.5495960964	258.7888890964	976.7219420200	309.4005533542	146.7037054523	258.3695075140	117.3581212215	96.9940899134	191.3469233100	252.1088672948	268.7023464566	40.9114351763	101.7238742808	40.5108599842	109.2813708779	146.5111968546	64.1398231070	209.4044942892	654.6156024000	340.2206605338	401.6796431391	377.8345830878	187.8004149703	176.9996907370	508.7877424132	267.1805223679	405.1114942342	171.2606509335	279.0483610382	148.3722248638	568.2947857693	170.9889524377	358.8957300340	243.0975856251	154.2905144959	248.8780939185	370.4671590434	528.7151324088	313.8566103413	109.6838303558	245.2868609633	208.5790578046	294.3163141318	77.0308052374	107.9914869338	58.9069399175	140.6052064986	51.7393706902	148.5393592738	61.0193490936	84.6829567132	112.9806528540	73.1609726576	288.7937475307	399.0186597401	269.7034964373	196.4434814836	17.9567217686	242.3208231961	462.5856496405	407.6966884534
ko00310: Lysine degradation	Amino acid metabolism	Metabolism	0	40.0663605568	32.7891193999	84.4536149072	30.9143016105	58.2782358646	32.4580462707	33.2729163170	0	27.5987859829	76.2775501523	34.1648322148	60.7243563369	34.3457297277	78.2282813759	47.7258719964	64.0170445646	48.9415288825	69.1286335307	26.3634122560	37.4633122028	166.6237655796	56.6441810340	195.3917673551	31.9539458545	11.3888968480	9.5234043382	0	54.0365901841	23.1229442666	0	13.5230191371	5.2081408994	11.4990165295	17.7920020570	0	0	357.6603098442	0	47.7499981536	33.6082401583	25.0304704302	20.8393680808	46.0807297576	40.5833947166	44.2323100369	23.2752070423	34.6624200621	24.0948401142	71.2990011442	17.5093465966	68.5739785302	50.0000845303	0	37.0714523912	48.2041069216	59.3195866688	49.2209970576	13.3401430376	28.6996658662	25.7728850628	51.7759236748	0	0	0	12.1773340060	0	21.2454297948	12.5225184494	0	10.7432126281	0	30.2164036944	49.0036711316	31.9453660160	37.3525540851	9.7509978546	30.3314738781	70.0915135141	75.6688298837
ko00311: Penicillin and cephalosporin biosynthesis	Biosynthesis of other secondary metabolite	Metabolism	0	0	0	141.1671235791	14.1732329090	59.3436689449	0	0	0	0	0	56.5835111908	72.7948244894	0	56.5215370290	0	71.1032362310	30.4754995127	0	0	0	0	0	238.9691878244	42.3249941755	0	0	0	34.4555555881	0	0	0	0	0	0	0	0	87.1322489248	0	41.3391679566	47.4951410508	12.4483786447	7.7115850872	118.1987366964	23.8929084695	53.9269453692	0	0	0	148.5661599954	19.9908049225	12.2860904671	0	0	0	42.5242704665	72.3774002102	303.2489557390	0	18.8715490850	23.4198853932	54.5435720134	0	0	0	14.0309062827	0	0	0	0	20.4442374087	0	22.0780821690	64.7568541263	27.7223505784	0	0	0	0	0
ko00330: Arginine and proline metabolism	Amino acid metabolism	Metabolism	114.5980456049	176.8614042874	124.6353084413	430.2394689333	134.3557410894	359.9716440145	121.9207268694	167.5912274715	91.0775944060	127.2980158923	267.1649364066	212.1936054476	265.0516283101	161.0219252348	316.5578789916	331.6332348339	343.6389261756	252.6659309897	260.4842614899	81.5288968767	137.0439756688	476.5024398149	182.3025351783	101.2154904408	170.3282335875	60.8857030449	57.5560071957	99.3570608155	144.1470287861	115.0482271926	23.8604120336	64.6547229163	21.4491599103	57.4342184723	63.9058477101	36.8887378568	100.1069656340	522.1166677811	174.2839814876	222.2623845058	212.9014076616	112.9635460345	92.8377410323	295.7427923818	141.1371782657	239.8349492392	93.9320042659	157.3037047385	79.8759934839	345.7657113568	95.6964182490	198.2252661614	137.1190631637	85.9277432432	142.0551106248	194.1775630073	301.8044567969	211.2523983041	60.0127632498	132.7603935034	123.5271895227	199.8841283259	47.0729469445	59.1902647537	28.0190507103	78.3223362003	34.7761581129	79.4044530873	33.4702051907	46.9545788385	60.9813330862	31.2787533167	148.4845558460	263.7508704383	148.2800212316	117.4193193066	16.4299037712	141.7512050994	255.2871406520	255.8787122546
ko00340: Histidine metabolism	Amino acid metabolism	Metabolism	171.9714642546	276.8852399066	234.1648668024	718.9268076643	163.4473307170	654.2868268668	172.9303368955	168.9232742460	99.8277613371	156.8988158224	286.4367455182	350.4585451348	467.8165554031	260.1639985090	498.3057233857	630.4042144443	455.7400647977	306.5667162848	394.8941651135	106.8521184539	194.6271365999	780.2430814018	229.3855981975	51.4930265371	324.2606593634	91.7523003130	82.7882280649	95.1118389173	209.7250464677	227.3711013132	30.2172909473	100.2553465316	30.2797648738	94.6386052513	114.6553762331	31.1344965456	111.5113016133	408.3297387529	208.9446455437	302.1943101085	341.9379090229	141.0384137454	143.7712468045	573.1584249582	191.1178133961	357.8829890774	107.6859252239	164.8357218841	88.2217629551	609.3563379649	146.5481228439	223.5472537016	140.3815184362	93.4009096290	144.3489841380	297.2553423766	562.8542394585	379.0132380171	85.0787189768	186.3999504485	222.3026369690	354.2466365328	39.2661748295	52.9150604805	29.0216018860	129.1323736191	27.3512954445	118.1704289512	44.9737199814	66.6584177781	109.5684859106	50.4051934295	221.8090374374	470.3662444348	210.7734880780	127.8339562224	8.5974495169	168.2017657685	348.1308705175	354.7828065293
ko00350: Tyrosine metabolism	Amino acid metabolism	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	107.6271215633	0	0	0	0	0	99.1842597950	0	0	231.9014725150	0	105.4304846981	0	0	0	0	0	0	0	0	0	0	0	0	0	359.3002188006	0	0	0	37.9891169515	0	0	0	0	0	0	0	0	0	61.5414604944	0	0	0	78.8396173174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1382339720	0	0	0
ko00360: Phenylalanine metabolism	Amino acid metabolism	Metabolism	29.2783300655	52.8643871294	44.0224403124	156.0979605326	40.3558018350	125.4731936693	32.9354147467	59.3130731389	29.9649495069	29.2104320708	57.2908434199	84.4322181388	114.3276997287	50.2572246478	117.9085807440	165.6184269896	113.3846266291	83.0519373946	76.1181809750	21.5062626253	38.2462321228	168.1081251271	40.6569429958	72.4266604724	78.3008047460	20.8693361846	20.1586271142	33.4635813576	80.4286298349	34.6674616376	4.6109519889	20.5358765713	5.1709543133	17.6365284650	14.6752706642	0	14.4621417847	398.1602810724	50.3712594537	80.1647688697	80.6420464803	38.1992078930	30.7766921005	127.5974989568	38.0067720645	83.5044833631	24.1262281599	48.4192693007	14.5414055054	143.4165908607	38.7605102518	51.1313856236	28.9938177784	12.5428833703	30.6738395975	68.7820856423	125.1609480061	104.3552859895	17.3772923735	45.4279449790	50.3694025574	90.2309130383	15.2421894304	16.7913631116	8.6592244212	30.8556957922	10.4437554237	17.6003240026	9.4930262160	15.2232054798	29.9619381685	9.9907450627	53.0515863543	113.7654711787	47.7977471483	44.9115412429	14.4623518052	50.8162636984	65.2789472504	59.6880065753
ko00361: Chlorocyclohexane and chlorobenzene degradation	Xenobiotics biodegradation and metabolism	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	3.7415223029	0	0	0	0	0	5.2942755293	2.3019576529	0	0	3.0650351678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8426455135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4588185896	0	0	0
ko00362: Benzoate degradation	Xenobiotics biodegradation and metabolism	Metabolism	30.7893934679	43.2771668480	39.8212936455	43.2199099955	32.4265496694	57.0094718487	33.5822546633	12.7851357362	13.7157962352	34.9597887979	81.1843656277	24.0040004907	18.1158278324	31.9005059554	23.5239150946	29.9736598167	25.1863847830	18.8421803557	59.2211289540	22.8269598139	39.1455126027	131.5765870653	46.2781715357	39.9056191230	6.6932205475	9.2164215698	6.7751872211	7.0492687168	29.7438732923	18.1893387117	6.5455173879	11.7927601415	4.7446393359	10.4436999842	11.4578497392	3.5098244237	35.1189405183	182.5659294912	29.6166499164	31.9974077190	22.1239991573	22.7467633331	18.5990182241	18.4594781016	35.4565275711	25.3278352619	18.5145069637	8.8319525426	25.5869004660	21.2771427726	17.2106734928	58.1095885870	55.8958107421	30.1144815465	30.6655279667	39.9744805162	23.5830646094	17.1088330328	13.8375575676	18.1408361381	16.4676874084	14.7803463660	4.9122196586	5.1613840592	5.7208434025	15.9754326080	4.7764006417	25.8276921454	10.7450449448	0	10.7936665836	9.0765931159	39.6715088385	19.2290445817	27.3763601119	43.1383671287	6.4141711897	13.6101834166	50.5674156862	62.0031873813
ko00363: Bisphenol degradation	Xenobiotics biodegradation and metabolism	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	100.9961207909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.4662708115	0	0	0
ko00364: Fluorobenzoate degradation	Xenobiotics biodegradation and metabolism	Metabolism	0	0	0	0	0	0	0	0	0	0	2.1849006785	1.4197027965	0	0	0	0	0	0	0	0	0	42.2902313375	0	38.8800346641	0	0	0	0	24.9935452081	0	0	0	0	0	0	0	0	235.1200342567	0	0	0	0	3.0312444599	2.8797355186	0	1.7236198191	0	0	0	0	0	4.3855921157	0	0	0	3.1306447273	0	11.2344937332	0	0	0	7.7923733262	0	0	1.1014887333	0	0	0	5.1641856384	0	0	0	0	0	0	14.5713807237	0	7.8184519423	0	0
ko00380: Tryptophan metabolism	Amino acid metabolism	Metabolism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226.0049911688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
