ID	kazan5500_2015_05_26_1_L01_1HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L01_2HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L01_5HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L01_6HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L01_8HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L02_11HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L02_15HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L02_16HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L02_9HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L03_21HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L03_22HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L03_23HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L03_24HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L04_26HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L04_27HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L04_31HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L05_32HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L05_33HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L05_34HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L05_39HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L06_40HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L06_41HP_F3_metaphlan_bugs_list	kazan5500_2015_05_26_1_L06_42HP_F3_metaphlan_bugs_list	kazan5500_2015_06_20_1_L01_50HP_F3_metaphlan_bugs_list	kazan5500_2015_06_20_1_L01_53HP_F3_metaphlan_bugs_list	kazan5500_2015_06_20_1_L01_55HP_F3_metaphlan_bugs_list	kazan5500_2015_06_20_1_L01_56HP_F3_metaphlan_bugs_list	kazan5500_2015_06_20_1_L01_57HP_F3_metaphlan_bugs_list	kazan5500_2015_06_20_1_L01_59HP_F3_metaphlan_bugs_list	kazan5500_2015_06_20_1_L02_35HP_F3_metaphlan_bugs_list	kazan5500_2015_06_20_1_L02_48HP_F3_metaphlan_bugs_list	kazan5500_2015_06_20_1_L02_49HP_F3_metaphlan_bugs_list	kazan5500_2015_06_20_1_L02_60HP_F3_metaphlan_bugs_list	kazan5500_2015_06_20_1_L02_61HP_F3_metaphlan_bugs_list	kazan5500_2015_06_20_1_L02_62HP_F3_metaphlan_bugs_list	kazan5500_2015_06_20_1_L02_64HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L02_51HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L02_58HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L02_63HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L02_84HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L02_97HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L03_101HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L03_102HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L03_105HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L03_73HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L03_74HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L04_77HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L04_78HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L04_79HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L04_80HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L05_83HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L05_85HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L05_86HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L05_89HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L05_90HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L06_95HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L06_96HP_F3_metaphlan_bugs_list	kazan5500_2015_11_27_1_L06_98HP_F3_metaphlan_bugs_list	kazan5500_2015_12_11_L01_67HP_F3_metaphlan_bugs_list	kazan5500_2015_12_11_L01_68HP_F3_metaphlan_bugs_list	kazan5500_2015_12_11_L01_69HP_F3_metaphlan_bugs_list	kazan5500_2015_12_11_L01_70HP_F3_metaphlan_bugs_list	kazan5500_2015_12_11_L01_71HP_F3_metaphlan_bugs_list	kazan5500_2015_12_11_L02_106HP_F3_metaphlan_bugs_list	kazan5500_2015_12_11_L02_107HP_F3_metaphlan_bugs_list	kazan5500_2015_12_11_L02_108HP_F3_metaphlan_bugs_list	kazan5500_2015_12_11_L02_72HP_F3_metaphlan_bugs_list	kazan5500_2016_01_26_1_L04_109HP_F3_metaphlan_bugs_list	kazan5500_2016_04_22_1_L02_137HP_F3_metaphlan_bugs_list	kazan5500_2016_04_22_1_L03_134HP_F3_metaphlan_bugs_list	kazan5500_2016_04_22_1_L03_135HP_F3_metaphlan_bugs_list	kazan5500_2016_04_22_1_L03_136HP_F3_metaphlan_bugs_list	kazan5500_2016_05_31_HP_A_L01_130HP_F3_metaphlan_bugs_list	kazan5500_2016_05_31_HP_A_L02_131HP_F3_metaphlan_bugs_list	kazan5500_2016_05_31_HP_A_L02_159HP_F3_metaphlan_bugs_list	kazan5500_2016_05_31_HP_A_L02_163HP_F3_metaphlan_bugs_list	kazan5500_2016_05_31_HP_A_L03_160HP_F3_metaphlan_bugs_list	kazan5500_2016_05_31_HP_A_L03_164HP_F3_metaphlan_bugs_list	kazan5500_2016_05_31_HP_A_L03_167HP_F3_metaphlan_bugs_list	kazan5500_2016_05_31_HP_A_L03_168HP_F3_metaphlan_bugs_list
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron	0.07706	0.30627	0.26976	4.07448	0.09261	0.57219	0.12259	1.21304	0.0	0.32146	0.10003	0.096	1.02359	0.21702	9.68207	0.0	0.02103	0.18085	0.038	0.25122	0.10189	0.02338	0.0	0.0	0.0	0.0	0.0	0.05541	0.37428	0.00954	0.49787	0.93438	0.14941	1.16509	0.73418	0.0	0.03024	0.0	0.0	0.0161	0.25685	0.11363	0.0009	0.0	0.59471	2.85861	1.04115	0.60573	0.28852	9.78702	0.0129	0.49694	0.33531	0.00728	0.1471	0.0	0.0	0.18694	0.08752	1.05338	0.31747	0.0	0.04154	0.0	0.0	0.08985	0.0	0.0	0.12814	0.00846	0.0	0.21965	0.008	0.02228	0.04872	0.0215	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron|t__Bacteroides_thetaiotaomicron_unclassified	0.07706	0.30627	0.26976	4.07448	0.09261	0.57219	0.12259	1.21304	0.0	0.32146	0.10003	0.096	1.02359	0.21702	9.68207	0.0	0.02103	0.18085	0.038	0.25122	0.10189	0.02338	0.0	0.0	0.0	0.0	0.0	0.05541	0.37428	0.00954	0.49787	0.93438	0.14941	1.16509	0.73418	0.0	0.03024	0.0	0.0	0.0161	0.25685	0.11363	0.0009	0.0	0.59471	2.85861	1.04115	0.60573	0.28852	9.78702	0.0129	0.49694	0.33531	0.00728	0.1471	0.0	0.0	0.18694	0.08752	1.05338	0.31747	0.0	0.04154	0.0	0.0	0.08985	0.0	0.0	0.12814	0.00846	0.0	0.21965	0.008	0.02228	0.04872	0.0215	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis	0.29815	0.37237	0.13771	1.33188	0.32462	11.87426	0.60131	1.34575	14.78437	0.23132	0.18157	3.09581	1.70719	2.06983	3.95922	32.68159	1.40121	1.39227	15.45061	0.04714	0.04075	0.08464	0.0	0.01887	0.0	4.25449	8.3078	0.16589	1.64132	3.99361	5.06452	0.67314	5.46768	5.14671	0.50755	1.00357	0.15456	0.03732	0.05815	0.46769	37.6822	1.22733	1.41361	20.50127	0.92635	3.58401	0.27412	0.23019	0.15949	2.51155	0.96859	0.06237	0.07844	1.13999	1.18048	14.28159	14.6364	10.58727	2.24207	0.86722	6.3375	0.04708	0.5289	0.00244	0.00844	2.25433	0.19476	2.68433	0.26177	0.53946	2.09906	0.1652	0.73345	0.48161	1.75447	0.91572	0.14457	2.70799	0.0107	0.00179
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis|t__Bacteroides_uniformis_unclassified	0.29815	0.37237	0.13771	1.33188	0.32462	11.87426	0.60131	1.34575	14.78437	0.23132	0.18157	3.09581	1.70719	2.06983	3.95922	32.68159	1.40121	1.39227	15.45061	0.04714	0.04075	0.08464	0.0	0.01887	0.0	4.25449	8.3078	0.16589	1.64132	3.99361	5.06452	0.67314	5.46768	5.14671	0.50755	1.00357	0.15456	0.03732	0.05815	0.46769	37.6822	1.22733	1.41361	20.50127	0.92635	3.58401	0.27412	0.23019	0.15949	2.51155	0.96859	0.06237	0.07844	1.13999	1.18048	14.28159	14.6364	10.58727	2.24207	0.86722	6.3375	0.04708	0.5289	0.00244	0.00844	2.25433	0.19476	2.68433	0.26177	0.53946	2.09906	0.1652	0.73345	0.48161	1.75447	0.91572	0.14457	2.70799	0.0107	0.00179
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus	0.27234	1.20675	0.17733	0.06612	2.34683	5.75957	0.1177	0.01716	0.03791	0.33289	0.12411	6.45542	2.00412	0.34765	0.00598	0.00471	3.80536	2.8206	0.40993	2.06611	1.91974	0.00213	0.0	0.00684	0.0053	4.95846	0.14895	0.72115	9.27498	0.1196	0.3747	2.5483	0.20233	0.0	0.0	0.62902	0.17256	1.90727	0.08144	5.60035	5.63755	1.67869	2.44426	24.62436	3.45434	20.24177	0.87173	0.69424	0.65917	17.44801	15.36815	0.94881	0.88291	0.0351	0.76556	9.97061	5.34822	15.71683	0.71659	1.65915	1.65211	0.01956	0.12786	0.04159	0.04978	12.91785	0.03594	0.01243	0.66596	1.82599	33.59781	0.21323	0.06746	0.01621	3.19343	0.21551	1.60194	0.01123	0.022	0.00486
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus|t__Bacteroides_vulgatus_unclassified	0.27234	1.20675	0.17733	0.06612	2.34683	5.75957	0.1177	0.01716	0.03791	0.33289	0.12411	6.45542	2.00412	0.34765	0.00598	0.00471	3.80536	2.8206	0.40993	2.06611	1.91974	0.00213	0.0	0.00684	0.0053	4.95846	0.14895	0.72115	9.27498	0.1196	0.3747	2.5483	0.20233	0.0	0.0	0.62902	0.17256	1.90727	0.08144	5.60035	5.63755	1.67869	2.44426	24.62436	3.45434	20.24177	0.87173	0.69424	0.65917	17.44801	15.36815	0.94881	0.88291	0.0351	0.76556	9.97061	5.34822	15.71683	0.71659	1.65915	1.65211	0.01956	0.12786	0.04159	0.04978	12.91785	0.03594	0.01243	0.66596	1.82599	33.59781	0.21323	0.06746	0.01621	3.19343	0.21551	1.60194	0.01123	0.022	0.00486
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens	0.00759	0.0873	0.0	0.00669	0.05382	0.0	0.13993	6.21359	0.0	0.0703	0.02855	0.15056	0.18343	0.03484	0.00129	0.0	0.00609	0.0	0.00605	0.01288	0.02886	0.0	0.0624	0.0	0.0	0.0	0.0	0.01977	0.72794	0.0	0.0	0.0	0.0	0.0	0.05776	0.0	0.00426	0.0	0.0	0.07194	0.04753	0.0	0.00765	0.0	0.11706	0.10325	0.0	0.01081	0.0	0.00242	0.02344	0.00654	0.00591	0.0	0.27105	0.0	0.0136	0.10622	0.0353	0.69624	0.09655	0.04685	0.0	0.0	0.0	0.40402	0.0	0.74408	0.14035	0.05015	0.41702	0.0	0.14837	0.10408	0.26691	0.00886	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens|t__Bacteroides_xylanisolvens_unclassified	0.00759	0.0873	0.0	0.00669	0.05382	0.0	0.13993	6.21359	0.0	0.0703	0.02855	0.15056	0.18343	0.03484	0.00129	0.0	0.00609	0.0	0.00605	0.01288	0.02886	0.0	0.0624	0.0	0.0	0.0	0.0	0.01977	0.72794	0.0	0.0	0.0	0.0	0.0	0.05776	0.0	0.00426	0.0	0.0	0.07194	0.04753	0.0	0.00765	0.0	0.11706	0.10325	0.0	0.01081	0.0	0.00242	0.02344	0.00654	0.00591	0.0	0.27105	0.0	0.0136	0.10622	0.0353	0.69624	0.09655	0.04685	0.0	0.0	0.0	0.40402	0.0	0.74408	0.14035	0.05015	0.41702	0.0	0.14837	0.10408	0.26691	0.00886	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.0	0.0	0.00959	0.0	0.03325	0.0	0.0	0.0	0.0	0.05145	0.03989	0.14416	0.0	0.14551	0.0	0.05363	0.04482	0.0	0.31615	0.0	0.0	0.0	0.0	0.0	0.01282	0.22936	0.0	0.01768	0.0	0.0	0.43079	1.40561	0.0	0.0	0.0	0.0	0.00154	0.0	0.03816	0.01579	0.05306	0.14214	0.1475	0.0	0.52698	0.78219	0.0	0.0	0.0	0.0	0.00918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35688	0.03382	0.25147	0.0	0.0	0.083	0.0	0.18373	0.0	0.07702	0.0	0.09379	0.0	0.12931	0.03637	0.13031	0.21642	0.06858	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname|g__Bacteroidales_noname	0.0	0.0	0.00959	0.0	0.03325	0.0	0.0	0.0	0.0	0.05145	0.03989	0.14416	0.0	0.14551	0.0	0.05363	0.04482	0.0	0.31615	0.0	0.0	0.0	0.0	0.0	0.01282	0.22936	0.0	0.01768	0.0	0.0	0.43079	1.40561	0.0	0.0	0.0	0.0	0.00154	0.0	0.03816	0.01579	0.05306	0.14214	0.1475	0.0	0.52698	0.78219	0.0	0.0	0.0	0.0	0.00918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35688	0.03382	0.25147	0.0	0.0	0.083	0.0	0.18373	0.0	0.07702	0.0	0.09379	0.0	0.12931	0.03637	0.13031	0.21642	0.06858	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname|g__Bacteroidales_noname|s__Bacteroidales_bacterium_ph8	0.0	0.0	0.00959	0.0	0.03325	0.0	0.0	0.0	0.0	0.05145	0.03989	0.14416	0.0	0.14551	0.0	0.05363	0.04482	0.0	0.31615	0.0	0.0	0.0	0.0	0.0	0.01282	0.22936	0.0	0.01768	0.0	0.0	0.43079	1.40561	0.0	0.0	0.0	0.0	0.00154	0.0	0.03816	0.01579	0.05306	0.14214	0.1475	0.0	0.52698	0.78219	0.0	0.0	0.0	0.0	0.00918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35688	0.03382	0.25147	0.0	0.0	0.083	0.0	0.18373	0.0	0.07702	0.0	0.09379	0.0	0.12931	0.03637	0.13031	0.21642	0.06858	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname|g__Bacteroidales_noname|s__Bacteroidales_bacterium_ph8|t__GCF_000311925	0.0	0.0	0.00959	0.0	0.03325	0.0	0.0	0.0	0.0	0.05145	0.03989	0.14416	0.0	0.14551	0.0	0.05363	0.04482	0.0	0.31615	0.0	0.0	0.0	0.0	0.0	0.01282	0.22936	0.0	0.01768	0.0	0.0	0.43079	1.40561	0.0	0.0	0.0	0.0	0.00154	0.0	0.03816	0.01579	0.05306	0.14214	0.1475	0.0	0.52698	0.78219	0.0	0.0	0.0	0.0	0.00918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35688	0.03382	0.25147	0.0	0.0	0.083	0.0	0.18373	0.0	0.07702	0.0	0.09379	0.0	0.12931	0.03637	0.13031	0.21642	0.06858	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.74643	2.65151	3.44927	13.31111	1.35034	1.23593	1.27613	2.10091	2.15982	2.3137	0.78835	2.8919	5.35784	3.85166	1.67963	0.88014	2.41575	0.16159	13.20335	1.82218	1.36496	0.24772	0.04055	0.0	1.18505	6.93239	3.68535	0.36941	1.68034	0.0366	0.75298	1.97228	3.20578	0.6798	0.0	0.22466	0.27366	0.06879	0.1282	1.83555	3.52731	2.77255	3.04345	6.80338	2.14634	5.16156	0.79671	0.98222	0.46372	0.12754	3.81939	0.70254	0.11009	0.79275	0.95923	1.22989	2.95703	19.59286	10.22529	3.05413	5.40773	10.4092	0.27564	0.08534	1.34205	2.78682	0.4529	2.74944	1.3874	0.80397	0.65179	0.84747	2.09524	2.25254	1.5465	1.24741	1.06069	12.13739	24.76459	17.99156
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	0.03358	0.0	0.14035	0.38278	0.03086	0.0	0.61947	0.2518	0.0	0.26997	0.0	0.67272	0.46633	0.03996	0.0	0.68259	0.58131	0.00042	5.04314	0.0	0.0	0.08173	0.0	0.0	1.07648	1.51325	2.53415	0.02283	0.49665	0.0	0.0	0.0	1.48997	0.0	0.0	0.11873	0.15393	0.0	0.08847	0.56698	0.35037	0.18386	0.36213	4.08454	0.4397	0.4005	0.0	0.0	0.0423	0.0	2.27793	0.09681	0.0	0.49964	0.0	0.0	0.0	0.8708	3.50446	0.27017	2.53382	2.01131	0.07373	0.0137	0.0	1.28911	0.27805	1.85751	0.14013	0.17957	0.0	0.0	0.25755	0.33563	0.52389	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Barnesiella_intestinihominis	0.03358	0.0	0.14035	0.38278	0.03086	0.0	0.61947	0.2518	0.0	0.26997	0.0	0.67272	0.46633	0.03996	0.0	0.68259	0.58131	0.00042	5.04314	0.0	0.0	0.08173	0.0	0.0	1.07648	1.51325	2.53415	0.02283	0.49665	0.0	0.0	0.0	1.48997	0.0	0.0	0.11873	0.15393	0.0	0.08847	0.56698	0.35037	0.18386	0.36213	4.08454	0.4397	0.4005	0.0	0.0	0.0423	0.0	2.27793	0.09681	0.0	0.49964	0.0	0.0	0.0	0.8708	3.50446	0.27017	2.53382	2.01131	0.07373	0.0137	0.0	1.28911	0.27805	1.85751	0.14013	0.17957	0.0	0.0	0.25755	0.33563	0.52389	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella|s__Barnesiella_intestinihominis|t__GCF_000296465	0.03358	0.0	0.14035	0.38278	0.03086	0.0	0.61947	0.2518	0.0	0.26997	0.0	0.67272	0.46633	0.03996	0.0	0.68259	0.58131	0.00042	5.04314	0.0	0.0	0.08173	0.0	0.0	1.07648	1.51325	2.53415	0.02283	0.49665	0.0	0.0	0.0	1.48997	0.0	0.0	0.11873	0.15393	0.0	0.08847	0.56698	0.35037	0.18386	0.36213	4.08454	0.4397	0.4005	0.0	0.0	0.0423	0.0	2.27793	0.09681	0.0	0.49964	0.0	0.0	0.0	0.8708	3.50446	0.27017	2.53382	2.01131	0.07373	0.0137	0.0	1.28911	0.27805	1.85751	0.14013	0.17957	0.0	0.0	0.25755	0.33563	0.52389	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Coprobacter	0.0	0.02268	0.0	0.0	0.06466	0.0	0.0	0.01396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0287	0.0	0.05064	0.0	0.0	0.0	0.0	0.0	0.0	0.06336	0.3044	0.0	0.0	0.0366	0.0	0.0	0.0	0.0	0.0	0.02929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00214	0.07788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02525	0.06252	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Coprobacter|s__Coprobacter_fastidiosus	0.0	0.02268	0.0	0.0	0.06466	0.0	0.0	0.01396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0287	0.0	0.05064	0.0	0.0	0.0	0.0	0.0	0.0	0.06336	0.3044	0.0	0.0	0.0366	0.0	0.0	0.0	0.0	0.0	0.02929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00214	0.07788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02525	0.06252	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Coprobacter|s__Coprobacter_fastidiosus|t__GCF_000473955	0.0	0.02268	0.0	0.0	0.06466	0.0	0.0	0.01396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0287	0.0	0.05064	0.0	0.0	0.0	0.0	0.0	0.0	0.06336	0.3044	0.0	0.0	0.0366	0.0	0.0	0.0	0.0	0.0	0.02929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00214	0.07788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02525	0.06252	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Dysgonomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Dysgonomonas|s__Dysgonomonas_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	0.04951	0.0	2.25901	0.46725	0.4724	0.03717	0.26162	0.2044	0.0	0.46937	0.0	0.69827	0.8043	1.22177	1.65654	0.1868	0.34877	0.02831	0.47799	0.32513	0.01367	0.00691	0.0	0.0	0.10047	0.48246	0.7806	0.0	0.56131	0.0	0.0	0.47116	0.13958	0.0	0.0	0.0	0.01419	0.0	0.0	0.20533	0.63182	0.01915	0.73482	0.54929	0.79358	0.69126	0.3935	0.40054	0.05691	0.0	0.27937	0.09572	0.00715	0.0	0.44479	0.0	0.0	0.06182	1.21114	0.55041	0.60773	0.0	0.06989	0.0	0.0	0.60858	0.17485	0.53224	0.63342	0.41591	0.0	0.02951	0.48318	0.25911	0.67134	0.39069	0.0	0.0	0.653	0.33053
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_splanchnicus	0.0	0.0	2.25901	0.46725	0.4724	0.0	0.26162	0.0	0.0	0.46937	0.0	0.69827	0.8043	1.22177	1.65654	0.1868	0.34877	0.0	0.47799	0.32513	0.0	0.0	0.0	0.0	0.0	0.48246	0.7806	0.0	0.56131	0.0	0.0	0.47116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20533	0.63182	0.0	0.73482	0.54929	0.79358	0.69126	0.3935	0.40054	0.0	0.0	0.0	0.0	0.0	0.0	0.44479	0.0	0.0	0.0	1.21114	0.55041	0.60773	0.0	0.0	0.0	0.0	0.60858	0.0	0.53224	0.63342	0.41591	0.0	0.0	0.48318	0.25911	0.67134	0.39069	0.0	0.0	0.653	0.33053
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_splanchnicus|t__GCF_000190535	0.0	0.0	2.25901	0.46725	0.4724	0.0	0.26162	0.0	0.0	0.46937	0.0	0.69827	0.8043	1.22177	1.65654	0.1868	0.34877	0.0	0.47799	0.32513	0.0	0.0	0.0	0.0	0.0	0.48246	0.7806	0.0	0.56131	0.0	0.0	0.47116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20533	0.63182	0.0	0.73482	0.54929	0.79358	0.69126	0.3935	0.40054	0.0	0.0	0.0	0.0	0.0	0.0	0.44479	0.0	0.0	0.0	1.21114	0.55041	0.60773	0.0	0.0	0.0	0.0	0.60858	0.0	0.53224	0.63342	0.41591	0.0	0.0	0.48318	0.25911	0.67134	0.39069	0.0	0.0	0.653	0.33053
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter|s__Odoribacter_unclassified	0.04951	0.0	0.0	0.0	0.0	0.03717	0.0	0.2044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02831	0.0	0.0	0.01367	0.00691	0.0	0.0	0.10047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13958	0.0	0.0	0.0	0.01419	0.0	0.0	0.0	0.0	0.01915	0.0	0.0	0.0	0.0	0.0	0.0	0.05691	0.0	0.27937	0.09572	0.00715	0.0	0.0	0.0	0.0	0.06182	0.0	0.0	0.0	0.0	0.06989	0.0	0.0	0.0	0.17485	0.0	0.0	0.0	0.0	0.02951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
